orf_name_a	orf_name_b	PDB_ID	interface_area	date	n_polypeptide	n_dna	n_rna	n_sugar	n_ligand	n_carbohydrate_polymer	experimental_method	polymeric_count	min_coverage	mean_coverage	n_residue_contacts	IntraclashesGroup1	IntraclashesGroup2	Interaction Energy	StabilityGroup1	StabilityGroup2
YAL020C	YBL071W-A	4x33	954.116455078	20150121.0	2.0	0.0	0.0	0.0	4.0	0.0	X-ray diffraction	2.0	68.3	84.0	60.0	12.7501	2.58166	-21.7514	7.05787	1.91931
YDR052C	YMR001C	6mf6	480.781005859	20200219.0	2.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	2.0	1.1	18.650000000000002	35.0	1.01107	30.165	-2.5613	6.28589	124.934
YMR308C	YPL020C	5h2v	387.99340820300006	20161214.0	2.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	2.0	0.8	50.25	23.0	77.9983	0.0465624	-3.7001	-134.558	2.59222
YMR153W	YMR308C	3w3y	550.3679199219999	20130410.0	2.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	2.0	1.7	50.7	34.0	96.5699	1.28453	-6.10298	-118.406	7.60227
YBR123C	YGR047C	6yj6		20200916.0	3.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	3.0	87.4	87.45						
YBR123C	YOR110W	6yj6		20200916.0	3.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	3.0	82.3	84.9						
YGR047C	YOR110W	6yj6		20200916.0	3.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	3.0	82.3	84.85						
YDR372C	YKL212W	4tu3	542.261230469	20140827.0	2.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	2.0	71.9	76.25	37.0	39.933	22.976	-6.70228	72.1587	3.70365
YGR253C	YKL145W	5mp9	407.344238281	20170308.0	20.0	0.0	0.0	0.0	3.0	0.0	Electron Microscopy	34.0	91.2	92.15	20.0	15.2186	31.4452	0.958833	119.141	240.15
YKL145W	YOR117W	5mp9	2618.04003906	20170308.0	20.0	0.0	0.0	0.0	3.0	0.0	Electron Microscopy	34.0	91.2	92.6	135.0	31.0368	31.8677	-38.1386	243.643	248.675
YGR253C	YLR021W	2z5c	457.982177734	20080122.0	3.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	3.0	83.8	91.35	21.0	22.5901	15.8583	-1.9114	36.3627	31.3386
YGR253C	YPL144W	2z5c	585.107421875	20080122.0	3.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	3.0	83.8	90.55	28.0	25.6312	12.4271	-13.5939	42.0353	0.840097
YLR021W	YPL144W	2z5b	1130.26123047	20080122.0	2.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	2.0	99.3	99.35	77.0	11.4985	13.2943	-32.2967	-1.27077	-24.4494
YJL115W	YLL002W	6f0y	616.132202148	20171227.0	2.0	0.0	0.0	0.0	0.0	0.0	Solution NMR	2.0	3.4	31.8	39.0	25.6622	3.28825	-9.46239	50.8129	18.8258
YLL002W	YNL246W	3q66	1752.24072266	20110323.0	2.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	3.0	87.5	92.6	95.0	22.8192	53.5665	-32.7152	57.1703	51.3458
YBR010W	YLL002W	3q33	180.199768066	20110202.0	3.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	6.0	2.9	47.800000000000004	7.0	1.37259	52.4985	4.87621	3.87782	79.1515
YLL002W	YNL031C	3q33	180.199768066	20110202.0	3.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	6.0	2.9	47.800000000000004	7.0	1.37259	52.4985	4.87621	3.87782	79.1515
YAL029C	YBR130C	4ll8	1172.31494141	20140212.0	2.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	3.0	27.3	29.05	54.0	116.567	7.27486	-29.5917	410.559	117.375
YBR130C	YKL130C	5m0i	434.272155762	20170118.0	2.0	0.0	1.0	0.0	3.0	0.0	X-ray diffraction	9.0	1.6	49.599999999999994	26.0	10.1972	0.232598	-6.52845	-52.538	3.41174
YDR427W	YFR052W	3jck	298.864257812	20160120.0	9.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	9.0	97.1	97.9	11.0	50.7616	69.0492	-7.13063	145.195	145.53
YDR427W	YOR117W	4cr3	112.56640625	20140402.0	33.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	33.0	90.8	94.65	6.0	48.0465	210.51	-1.2096	239.337	424.416
YDR427W	YHR200W	5mpd	665.667480469	20170308.0	13.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	13.0	73.5	86.1	36.0	14.8998	19.4171	-3.00408	114.016	170.754
YDR427W	YFR004W	3jck	204.266601562	20160120.0	9.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	9.0	92.5	95.6	11.0	46.0621	64.6579	-1.32456	160.685	139.736
YFR052W	YOR261C	3jck	221.748046875	20160120.0	9.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	9.0	90.2	93.65	11.0	50.4325	28.2312	-6.13216	143.761	141.694
YDR394W	YOR261C	4cr4	94.1953125	20140402.0	33.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	33.0	89.0	89.45	5.0	38.7719	24.139	-0.996453	236.048	109.351
YHR200W	YOR261C	5mpd	630.421386719	20170308.0	13.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	13.0	73.5	80.85	28.0	13.0459	15.4782	-7.90875	111.459	195.928
YER021W	YOR261C	3jck	870.081054688	20160120.0	9.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	9.0	67.3	78.75	50.0	62.2779	26.8498	-21.3098	156.951	144.206
YFR004W	YOR261C	5w83	2201.26269531	20170906.0	2.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	2.0	51.8	58.4	119.0	9.03515	8.43765	-52.7014	-13.1841	26.6582
YOR259C	YOR261C	4cr3	188.193359375	20140402.0	33.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	33.0	82.6	86.25	7.0	42.239	54.7973	-0.648813	216.745	167.31
YDR427W	YOR261C	3jck	1749.48144531	20160120.0	9.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	9.0	90.2	94.45	96.0	68.6128	27.7221	-29.6514	148.541	147.68
YOR261C	YPR108W	3jck	403.458007812	20160120.0	9.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	9.0	90.2	92.2	22.0	70.6171	28.7787	-9.62981	126.183	141.547
YGR140W	YMR094W	6gyu	1370.79589844	20181205.0	5.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	5.0	53.6	76.6	87.0	34.01	42.7555	-22.5738	121.557	219.727
YGL122C	YMR255W	3lcn	667.7995605469999	20100512.0	2.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	2.0	13.3	15.8	33.0	4.32073	1.50611	-17.6157	-30.7105	4.10116
YLL036C	YPR101W	6j6g	316.912597656	20190424.0	27.0	0.0	4.0	0.0	4.0	0.0	Electron Microscopy	41.0	28.4	64.2	16.0	8.92734	29.6692	-4.78694	57.8474	58.7909
YMR213W	YPR101W	6j6g	1474.72265625	20190424.0	27.0	0.0	4.0	0.0	4.0	0.0	Electron Microscopy	41.0	98.1	99.05	65.0	53.241	33.9783	-34.4154	226.975	73.5346
YDL043C	YJL203W	4dgw	1666.35498047	20120502.0	3.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	3.0	39.5	44.75	81.0	14.8116	14.5133	-21.9602	56.6752	70.6214
YDL043C	YMR288W	5zwo	77.4658203125	20180829.0	41.0	0.0	5.0	0.0	2.0	0.0	Electron Microscopy	60.0	82.7	83.35	7.0	145.88	25.4886	-0.341424	251.184	115.18
YDL043C	YMR240C	5zwo	123.340820312	20180829.0	41.0	0.0	5.0	0.0	2.0	0.0	Electron Microscopy	60.0	56.4	69.55	5.0	21.5722	25.7642	-5.55628	118.148	117.57
YAL047C	YMR001C	6mf5		20200219.0	2.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	2.0	1.1	19.75						
YHR027C	YIL075C	5mpd	293.837890625	20170308.0	13.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	13.0	97.6	97.65	8.0					
YEL037C	YHR027C	2nbw	828.820556641	20160720.0	2.0	0.0	0.0	0.0	0.0	0.0	Solution NMR	2.0	13.2	16.4	40.0	32.1788	26.6183	-4.32193	77.6371	151.753
YHR027C	YKL145W	4cr2	930.876953125	20140402.0	33.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	33.0	87.4	91.30000000000001	45.0	57.854	196.207	-8.62174	245.504	531.623
YBR253W	YER022W	4h62	801.7133789060001	20121031.0	3.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	3.0	18.2	31.1	36.0	23.583	3.75371	-22.1972	-12.2154	10.6991
YER022W	YMR112C	4h62	671.848022461	20121031.0	3.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	3.0	16.5	30.25	34.0	23.7221	0.238812	-18.9662	-11.8361	5.92333
YBR253W	YMR112C	3r84	1907.72680664	20110427.0	2.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	2.0	69.6	71.15	112.0	2.72804	3.45135	-67.7597	3.23862	-3.11858
YGR104C	YMR112C	4gwp	303.588867188	20121031.0	7.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	7.0	97.4	97.55000000000001	14.0	70.8351	33.0496	-2.86551	112.693	72.3343
YBR193C	YMR112C	5oqm	188.75537109400005	20180509.0	44.0	2.0	0.0	0.0	3.0	0.0	Electron Microscopy	46.0	80.7	87.30000000000001	7.0	15.4577	11.6449	-6.3802	68.3188	19.673
YBL006C	YIL126W	6v8o	1159.01025391	20200115.0	18.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	22.0	20.3	44.05	62.0	15.2614	4.23223	-24.7149	108.851	61.7187
YIL126W	YLR357W	6v8o	677.933105469	20200115.0	18.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	22.0	10.7	15.5	32.0	15.4842	5.76067	-9.65631	105.474	51.4016
YFR037C	YLR357W	6v8o	1273.77685547	20200115.0	18.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	22.0	10.7	34.1	64.0	20.2765	5.37559	-15.0811	132.581	51.6697
YKR008W	YLR357W	6v8o	112.291015625	20200115.0	18.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	22.0	10.7	20.0	6.0	10.2934	5.4815	-0.0776061	52.6659	49.3052
YLR357W	YML127W	6k15	413.490722656	20191113.0	12.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	13.0	16.1	36.6	21.0	19.7466	5.14133	-8.34999	158.604	69.0548
YDR303C	YIL126W	6v8o	226.749267578	20200115.0	18.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	22.0	6.0	13.15	11.0	12.7762	2.44131	-4.36436	102.992	16.0314
YDR303C	YHR056C	6v8o	1316.08117676	20200115.0	18.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	22.0	3.9	4.95	75.0	0.89766	1.94411	-26.9358	7.65921	22.1401
YDR303C	YML127W	6v8o	287.427978516	20200115.0	18.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	22.0	6.0	33.4	8.0	35.3995	2.14822	-3.92515	34.4107	16.6011
YKL203C	YNL006W	6emk	847.243164062	20171206.0	5.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	10.0	96.8	97.9	46.0					
YKL203C	YMR068W	6emk	381.927734375	20171206.0	5.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	10.0	37.6	67.2	19.0					
YKL203C	YOL078W	6emk	768.7709960939999	20171206.0	5.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	10.0	12.4	54.6	33.0					
YNL006W	YOL078W	6emk	511.248535156	20171206.0	5.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	10.0	12.4	55.7	23.0	105.681	46.1682	-0.315732	426.327	258.435
YDL190C	YEL037C	3m62	604.0461425780001	20100428.0	2.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	2.0	18.1	58.75	40.0	7.37142	97.6294	-10.486	21.5483	-68.4912
YDL190C	YMR276W	3m63	540.825195312	20100428.0	2.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	2.0	19.3	59.35	32.0	7.44747	95.0669	-8.74938	43.7773	-81.4751
YEL037C	YPL096W	1x3z	1099.30358887	20050614.0	3.0	0.0	0.0	0.0	1.0	1.0	X-ray diffraction	3.0	14.3	51.25	56.0	5.64841	46.582	-26.5755	40.6396	101.7
YBR152W	YER172C	5zwo	194.633056641	20180829.0	41.0	0.0	5.0	0.0	2.0	0.0	Electron Microscopy	60.0	32.0	55.7	8.0	348.838	3.53289	-3.38191	313.563	-3.79992
YER172C	YOR308C	5gan	2505.32324219	20160127.0	25.0	0.0	3.0	0.0	1.0	0.0	Electron Microscopy	35.0	3.6	43.449999999999996	147.0	132.35	1.56272	-0.784978	469.647	12.0519
YHR165C	YOR308C	5zwo	1488.11865234	20180829.0	41.0	0.0	5.0	0.0	2.0	0.0	Electron Microscopy	60.0	15.2	54.65	88.0					
YLR275W	YOR308C	5gan	334.807617188	20160127.0	25.0	0.0	3.0	0.0	1.0	0.0	Electron Microscopy	35.0	3.6	44.55	16.0	26.4574	0.226431	-7.28271	78.6972	13.3183
YER166W	YNL323W	7kyc		20210106.0	2.0	0.0	0.0	0.0	4.0	2.0	Electron Microscopy	2.0	67.6	79.55						
YDR311W	YPL122C	6gym	228.7578125	20181205.0	29.0	2.0	0.0	0.0	3.0	0.0	Electron Microscopy	31.0	98.6	99.05	11.0	53.208	96.6867	2.10321e-12	181.04	220.105
YIL143C	YPL122C	5fmf	246.561035156	20151125.0	25.0	2.0	0.0	0.0	2.0	0.0	Electron Microscopy	27.0	12.1	35.25	16.0	419.26	7.39939	65.9631	479.822	5.88736
YDR311W	YPR056W	5oqj	496.231445312	20180425.0	29.0	2.0	0.0	0.0	3.0	0.0	Electron Microscopy	31.0	89.3	94.4	26.0	41.4135	39.2226	-1.18115	69.3154	102.485
YPL122C	YPR056W	5oqj	296.416015625	20180425.0	29.0	2.0	0.0	0.0	3.0	0.0	Electron Microscopy	31.0	89.3	93.94999999999999	11.0	30.8348	45.6168	-5.88256	89.2358	110.825
YLR005W	YPR056W	5oqj	945.74609375	20180425.0	29.0	2.0	0.0	0.0	3.0	0.0	Electron Microscopy	31.0	72.7	81.0	55.0	23.3647	41.6022	-14.4947	108.179	107.572
YBL007C	YFR024C-A	1ssh	460.445129395	20050412.0	2.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	2.0	0.9	6.9	28.0	0.0240717	3.08096	-16.2017	4.06308	-3.66842
YMR106C	YMR284W	5y58	10837.4609375	20171220.0	2.0	0.0	1.0	0.0	0.0	0.0	X-ray diffraction	3.0	92.5	93.05	677.0	35.0495	31.8629	-287.12	115.832	183.011
YLR321C	YMR091C	6v8o	902.317382812	20200115.0	18.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	22.0	27.6	42.1	45.0	10.4728	27.9985	-17.3135	65.5121	129.421
YFR037C	YLR321C	6v8o	1326.66308594	20200115.0	18.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	22.0	56.6	57.05	77.0	21.2003	27.4799	-15.2736	126.373	138.988
YLR321C	YML127W	6v8o	690.942382812	20200115.0	18.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	22.0	56.6	58.7	39.0	36.3203	27.6871	-16.0645	38.7342	130.474
YDR339C	YHR148W	6nd4	188.688842773	20190619.0	25.0	0.0	3.0	0.0	0.0	0.0	Electron Microscopy	30.0	13.2	52.75	6.0	16.1756	1.02425	-5.59353	69.6575	22.9428
YDR339C	YER082C	6nd4	77.8382568359	20190619.0	25.0	0.0	3.0	0.0	0.0	0.0	Electron Microscopy	30.0	13.2	41.35	5.0	65.4216	1.39664	-4.10902	171.051	22.281
YFL008W	YJL074C	6zz6		20200930.0	4.0	2.0	0.0	0.0	2.0	0.0	Electron Microscopy	6.0	17.8	22.9						
YDR180W	YFL008W	6zz6		20200930.0	4.0	2.0	0.0	0.0	2.0	0.0	Electron Microscopy	6.0	17.8	50.949999999999996						
YDR180W	YER147C	4xdn	6029.94775391	20150617.0	2.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	2.0	8.8	53.85	397.0	37.4029	5.09027	-183.234	-137.778	96.2229
YDR180W	YJL074C	6zz6		20200930.0	4.0	2.0	0.0	0.0	2.0	0.0	Electron Microscopy	6.0	28.0	56.05						
YDL003W	YFL008W	1w1w	184.38671875	20040930.0	2.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	2.0	14.0	15.1	6.0	50.8347	9.01297	-1.72756	53.8846	21.8874
YDL003W	YIL026C	6h8q	985.465209961	20180829.0	2.0	4.0	0.0	0.0	0.0	0.0	X-ray diffraction	4.0	5.3	42.949999999999996	47.0	51.1714	1.95792	-15.8961	289.983	28.047
YDL003W	YJL074C	4ux3	1650.87182617	20141203.0	2.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	2.0	13.8	21.4	80.0	133.897	12.6551	-46.2243	515.561	95.0423
YDL003W	YMR076C	5frp	915.487792969	20160302.0	2.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	4.0	3.0	28.5	50.0	84.6526	1.63999	-12.1917	99.3395	16.8085
YBR172C	YLR116W	3fma	309.852783203	20091222.0	2.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	2.0	1.5	6.5	21.0	3.12509	0.0618813	-9.91861	7.6317	2.04187
YDR292C	YKL154W	1nrj	1031.92822266	20030325.0	2.0	0.0	0.0	0.0	3.0	0.0	X-ray diffraction	2.0	25.0	55.35	64.0	7.17151	6.97339	-21.1717	-2.63746	-9.09376
YHR200W	YOR117W	4cr4	407.874511719	20140402.0	33.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	33.0	73.5	82.15	17.0	43.099	39.7715	-3.54918	221.758	99.6515
YIL007C	YOR117W	3whl	761.4191894530001	20140326.0	2.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	2.0	46.8	52.8	39.0	17.6299	4.78411	-14.6473	5.45525	7.05331
YDR394W	YGR232W	2dzn	1149.86181641	20070717.0	2.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	2.0	16.1	57.849999999999994	70.0	14.8289	16.1983	-23.492	34.8916	5.90801
YBR272C	YKL145W	4a3v	935.779541016	20120411.0	3.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	2.0	16.5	55.95	58.0	4.34274	27.0898	-21.5551	19.1721	31.4158
YFR010W	YKL145W	5a5b	409.2802734380001	20150722.0	35.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	35.0	79.6	83.5	20.0	77.074	13.7143	1.08723	298.624	-70.9364
YIL104C	YLR175W	3zv0	174.99462890599995	20111130.0	2.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	4.0	26.7	47.2	12.0	5.18278	9.63419	-0.682647	35.7529	-77.3982
YHR072W-A	YLR175W	3u28	1228.07617188	20111214.0	3.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	3.0	71.6	77.19999999999999	70.0	17.6808	2.99367	-40.7366	-45.2641	21.5876
YER008C	YMR183C	5m4y	662.973144531	20170208.0	2.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	2.0	13.1	38.4	40.0	10.7756	6.41521	-13.3398	-9.43394	-33.4465
YGR006W	YHR165C	6bk8	1683.33496094	20180221.0	31.0	0.0	5.0	0.0	4.0	0.0	Electron Microscopy	46.0	68.1	75.1	98.0					
YHR165C	YKL173W	6teo	4924.62158203	20200318.0	2.0	0.0	0.0	0.0	3.0	0.0	X-ray diffraction	2.0	6.8	48.35	303.0	12.7518	86.5307	-97.3922	103.8	93.2244
YHR165C	YKR022C	5y88	1989.33911133	20180801.0	29.0	0.0	5.0	0.0	4.0	0.0	Electron Microscopy	44.0	32.3	56.75	99.0					
YGR278W	YHR165C	6j6g	2140.68261719	20190424.0	27.0	0.0	4.0	0.0	4.0	0.0	Electron Microscopy	41.0	81.2	82.0	122.0					
YGR278W	YKL173W	6j6g	230.051757812	20190424.0	27.0	0.0	4.0	0.0	4.0	0.0	Electron Microscopy	41.0	82.8	88.15	9.0	66.8022	30.6434	-1.92014	184.127	86.9277
YDR088C	YHR165C	6bk8	6873.1796875	20180221.0	31.0	0.0	5.0	0.0	4.0	0.0	Electron Microscopy	46.0	82.1	82.65	394.0					
YDR088C	YGR006W	6bk8	1043.97558594	20180221.0	31.0	0.0	5.0	0.0	4.0	0.0	Electron Microscopy	46.0	68.1	75.65	45.0	7.28668	14.5109	-17.3731	24.4136	149.338
YDR088C	YGR278W	6bk8	293.288085938	20180221.0	31.0	0.0	5.0	0.0	4.0	0.0	Electron Microscopy	46.0	82.1	82.65	10.0	26.5771	13.8283	-6.11943	40.6178	145.051
YDR482C	YHR165C	6j6g	1049.06188965	20190424.0	27.0	0.0	4.0	0.0	4.0	0.0	Electron Microscopy	41.0	20.0	50.6	73.0					
YDR482C	YKL173W	6bk8	733.9682617189999	20180221.0	31.0	0.0	5.0	0.0	4.0	0.0	Electron Microscopy	46.0	84.4	88.85	32.0	72.386	6.64572	-15.4774	171.755	26.9311
YDR482C	YGR278W	6j6g	313.238647461	20190424.0	27.0	0.0	4.0	0.0	4.0	0.0	Electron Microscopy	41.0	20.0	51.4	16.0	31.0885	1.87022	-4.73964	91.8135	26.0537
YHR165C	YLR424W	5y88	174.62890625	20180801.0	29.0	0.0	5.0	0.0	4.0	0.0	Electron Microscopy	44.0	81.2	84.75	6.0					
YKL173W	YLR424W	5y88	846.966796875	20180801.0	29.0	0.0	5.0	0.0	4.0	0.0	Electron Microscopy	44.0	88.3	90.9	40.0	177.162	130.125	-9.81889	426.847	139.541
YKR022C	YLR424W	5y88	309.307861328	20180801.0	29.0	0.0	5.0	0.0	4.0	0.0	Electron Microscopy	44.0	32.3	60.3	10.0	16.3774	145.551	-3.39973	68.1464	146.281
YGL128C	YLR424W	5y88	881.0600585939999	20180801.0	29.0	0.0	5.0	0.0	4.0	0.0	Electron Microscopy	44.0	47.0	67.65	44.0	49.3082	161.497	-15.4533	59.3363	158.823
YDL098C	YHR165C	5zwo	101.614257812	20180829.0	41.0	0.0	5.0	0.0	2.0	0.0	Electron Microscopy	60.0	58.8	76.44999999999999	6.0					
YDL098C	YGR075C	5zwo	358.238769531	20180829.0	41.0	0.0	5.0	0.0	2.0	0.0	Electron Microscopy	60.0	58.8	70.94999999999999	19.0	38.8734	15.0873	-17.9999	50.1026	64.5109
YDL161W	YNL243W	5ahv	819.6557617189999	20150506.0	2.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	156.0	27.7	30.799999999999997	31.0	20.5349	8.29035	-1.73575	201.898	83.9561
YJL191W	YLR441C	7a1g		20201014.0	35.0	0.0	1.0	0.0	4.0	0.0	Electron Microscopy	37.0	91.0	91.5						
YER131W	YLR441C	7a1g		20201014.0	35.0	0.0	1.0	0.0	4.0	0.0	Electron Microscopy	37.0	81.5	86.25						
YER131W	YJL191W	6zvi		20200909.0	34.0	0.0	4.0	0.0	1.0	0.0	Electron Microscopy	38.0	81.5	87.15						
YJL109C	YLL011W	6nd4	289.015625	20190619.0	25.0	0.0	3.0	0.0	0.0	0.0	Electron Microscopy	30.0	24.4	57.0	12.0	142.375	121.366	-5.86997	252.278	127.139
YER082C	YJL109C	6nd4	375.271484375	20190619.0	25.0	0.0	3.0	0.0	0.0	0.0	Electron Microscopy	30.0	24.4	46.95	24.0	64.4123	93.0717	-8.63038	171.211	97.4272
YJL069C	YJL109C	6nd4	662.713867188	20190619.0	25.0	0.0	3.0	0.0	0.0	0.0	Electron Microscopy	30.0	24.4	53.8	36.0	205.261	85.7924	-20.6964	341.308	97.9251
YDR449C	YLL011W	6nd4	111.497070312	20190619.0	25.0	0.0	3.0	0.0	0.0	0.0	Electron Microscopy	30.0	73.9	81.75	6.0	139.964	30.1431	2.13953	248.373	52.3363
YDR449C	YJL069C	6nd4	152.302734375	20190619.0	25.0	0.0	3.0	0.0	0.0	0.0	Electron Microscopy	30.0	73.9	78.55000000000001	5.0	219.965	29.8062	-16.7151	349.857	51.4854
YBR170C	YGR048W	6jwj	1064.87963867	20191225.0	2.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	2.0	5.0	42.85	67.0	25.3919	0.822653	-22.7568	-53.0152	10.1773
YEL002C	YGL022W	6ezn	1493.05566406	20180117.0	8.0	0.0	0.0	0.0	3.0	3.0	Electron Microscopy	8.0	91.6	95.44999999999999	86.0	32.6018	65.7868	-17.9302	168.857	222.343
YEL002C	YJL002C	6ezn	160.510742188	20180117.0	8.0	0.0	0.0	0.0	3.0	3.0	Electron Microscopy	8.0	91.6	93.05	6.0	33.7872	35.9207	-0.117611	167.536	149.483
YGL022W	YJL002C	6ezn	1148.76367188	20180117.0	8.0	0.0	0.0	0.0	3.0	3.0	Electron Microscopy	8.0	94.5	96.9	64.0	69.5187	32.7265	-26.6721	226.911	149.786
YEL002C	YOR103C	6ezn	1268.38964844	20180117.0	8.0	0.0	0.0	0.0	3.0	3.0	Electron Microscopy	8.0	84.6	88.1	69.0	31.9252	9.04071	-33.2609	170.19	30.735
YGL022W	YOR103C	6ezn	1229.4765625	20180117.0	8.0	0.0	0.0	0.0	3.0	3.0	Electron Microscopy	8.0	84.6	91.94999999999999	67.0	69.8222	11.5611	-31.0846	225.313	33.5968
YJL002C	YOR103C	6c26	97.728515625	20180131.0	8.0	0.0	0.0	0.0	2.0	2.0	Electron Microscopy	8.0	83.1	88.9	5.0	37.3404	9.17546	-1.19713	276.501	45.5609
YEL002C	YMR149W	6ezn	2405.54785156	20180117.0	8.0	0.0	0.0	0.0	3.0	3.0	Electron Microscopy	8.0	91.6	91.6	130.0	32.857	32.273	-37.7368	173.025	219.672
YGL022W	YMR149W	6ezn	223.880859375	20180117.0	8.0	0.0	0.0	0.0	3.0	3.0	Electron Microscopy	8.0	91.6	95.44999999999999	11.0	71.4058	32.4236	-0.715204	223.665	209.552
YJL002C	YMR149W	6ezn	238.107421875	20180117.0	8.0	0.0	0.0	0.0	3.0	3.0	Electron Microscopy	8.0	91.6	93.05	9.0	33.4208	34.2704	-2.85323	144.365	213.323
YMR149W	YOR103C	6ezn	1274.39160156	20180117.0	8.0	0.0	0.0	0.0	3.0	3.0	Electron Microscopy	8.0	84.6	88.1	62.0	9.31937	32.8171	-28.0355	33.4521	216.624
YBL080C	YGR102C	4n0h	1615.44726562	20140416.0	3.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	3.0	55.6	68.25	101.0	24.2816	2.90445	-41.6548	13.1249	45.9801
YBL080C	YMR293C	4n0h	1322.046875	20140416.0	3.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	3.0	55.6	77.25	89.0	22.808	30.6399	-33.103	9.31824	-55.507
YGR102C	YMR293C	4n0h	3033.34863281	20140416.0	3.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	3.0	80.9	89.9	186.0	2.72573	31.9029	-78.9571	53.3683	-50.4761
YER018C	YOL069W	5tcs	960.81640625	20161123.0	4.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	4.0	38.0	44.4	25.0	16.3476	8.03008	-15.2202	37.1336	40.0465
YIL144W	YOL069W	5tcs	4037.71582031	20161123.0	4.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	4.0	36.8	43.8	175.0	16.9188	18.7938	-91.522	49.0144	39.96
YER018C	YIL144W	5tcs	1077.16015625	20161123.0	4.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	4.0	36.8	37.4	34.0	7.01186	21.6595	-21.4036	40.6419	33.682
