uniprot_ac_a	uniprot_ac_b	in_contact	support	pdb_size	max_size
P0CX47	P0CX55	False	4uer_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,30,35,33,30,31	35
P0CX47	P25443	False	4uer_1,5ll6_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,19,30,35,33,30,31	35
P0CX47	P26783	False	4uer_1,5tzs_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,12,30,35,33,30,31	35
P0CX47	P26786	False	4uer_1,5ll6_1,5tzs_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,19,12,30,35,33,30,31	35
P0CX47	P32905	False	4uer_1,5ll6_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,19,30,35,33,30,31	35
P0CX47	P33442	False	4uer_1,5ll6_1,6eml_1,6fai_1,6rbd_1,6y7c_1	29,19,30,35,33,31	35
P0CX47	P35997	False	4uer_1,5ll6_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,19,30,35,33,30,31	35
P0CX47	P38011	False	4uer_1,6fai_1,6rbe_1	29,35,30	35
P0CX47	P38701	False	4uer_1,6fai_1,6rbd_1,6rbe_1	29,35,33,30	35
P0CX47	P39938	False	4uer_1,5ll6_1	29,19	29
P0CX47	P41057	False	4uer_1,6fai_1,6rbd_1,6rbe_1	29,35,33,30	35
P0CX47	Q01855	False	4uer_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,30,35,33,30,31	35
P0CX47	Q08745	False	4uer_1,6rbe_1	29,30	30
P0CX47	Q3E792	False	4uer_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,30,35,33,30,31	35
P0CX51	P0CX55	False	4uer_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,30,35,33,30,31	35
P0CX51	P25443	False	4uer_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,30,35,33,30,31	35
P0CX51	P26786	False	4uer_1,5tzs_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,12,30,35,33,30,31	35
P0CX51	P32905	False	4uer_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,30,35,33,30,31	35
P0CX51	P33442	False	4uer_1,6eml_1,6fai_1,6rbd_1,6y7c_1	29,30,35,33,31	35
P0CX51	P35997	False	4uer_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,30,35,33,30,31	35
P0CX51	P38701	False	4uer_1,6fai_1,6rbd_1,6rbe_1	29,35,33,30	35
P0CX51	P39938	False	4uer_1	29	29
P0CX51	P41057	False	4uer_1,6fai_1,6rbd_1,6rbe_1	29,35,33,30	35
P0CX51	Q01855	False	4uer_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,30,35,33,30,31	35
P0CX51	Q08745	False	4uer_1,6rbe_1	29,30	30
P0CX51	Q3E792	False	4uer_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,30,35,33,30,31	35
P0CX55	P25443	False	4uer_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,30,35,33,30,31	35
P0CX55	P26783	False	4uer_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,30,35,33,30,31	35
P0CX55	P26786	False	4uer_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,30,35,33,30,31	35
P0CX55	P32905	False	4uer_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,30,35,33,30,31	35
P0CX55	P33442	False	4uer_1,6eml_1,6fai_1,6rbd_1,6y7c_1	29,30,35,33,31	35
P0CX55	P35997	False	4uer_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,30,35,33,30,31	35
P0CX55	P38011	False	4uer_1,6fai_1,6rbe_1	29,35,30	35
P0CX55	P38701	False	4uer_1,6fai_1,6rbd_1,6rbe_1	29,35,33,30	35
P0CX55	P39938	False	4uer_1	29	29
P0CX55	P41057	False	4uer_1,6fai_1,6rbd_1,6rbe_1	29,35,33,30	35
P0CX55	Q08745	False	4uer_1,6rbe_1	29,30	30
P25443	P26783	False	4uer_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,30,35,33,30,31	35
P25443	P26786	False	4uer_1,5ll6_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,19,30,35,33,30,31	35
P25443	P33442	False	4uer_1,5ll6_1,6eml_1,6fai_1,6rbd_1,6y7c_1	29,19,30,35,33,31	35
P25443	P35997	False	4uer_1,5ll6_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,19,30,35,33,30,31	35
P25443	P38011	False	4uer_1,6fai_1,6rbe_1	29,35,30	35
P25443	P38701	False	4uer_1,6fai_1,6rbd_1,6rbe_1	29,35,33,30	35
P25443	P39938	False	4uer_1,5ll6_1	29,19	29
P25443	P41057	False	4uer_1,6fai_1,6rbd_1,6rbe_1	29,35,33,30	35
P25443	Q01855	False	4uer_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,30,35,33,30,31	35
P25443	Q08745	False	4uer_1,6rbe_1	29,30	30
P25443	Q3E792	False	4uer_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,30,35,33,30,31	35
P26783	P26786	False	4uer_1,5tzs_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,12,30,35,33,30,31	35
P26783	P32905	False	4uer_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,30,35,33,30,31	35
P26783	P33442	False	4uer_1,6eml_1,6fai_1,6rbd_1,6y7c_1	29,30,35,33,31	35
P26783	P35997	False	4uer_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,30,35,33,30,31	35
P26783	P38011	False	4uer_1,6fai_1,6rbe_1	29,35,30	35
P26783	P38701	False	4uer_1,6fai_1,6rbd_1,6rbe_1	29,35,33,30	35
P26783	P39938	False	4uer_1	29	29
P26783	P41057	False	4uer_1,6fai_1,6rbd_1,6rbe_1	29,35,33,30	35
P26783	Q01855	False	4uer_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,30,35,33,30,31	35
P26783	Q08745	False	4uer_1,6rbe_1	29,30	30
P26786	P32905	False	4uer_1,5ll6_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,19,30,35,33,30,31	35
P26786	P33442	False	4uer_1,5ll6_1,6eml_1,6fai_1,6rbd_1,6y7c_1	29,19,30,35,33,31	35
P26786	P35997	False	4uer_1,5ll6_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,19,30,35,33,30,31	35
P26786	P38011	False	4uer_1,6fai_1,6rbe_1	29,35,30	35
P26786	P38701	False	4uer_1,6fai_1,6rbd_1,6rbe_1	29,35,33,30	35
P26786	P39938	False	4uer_1,5ll6_1	29,19	29
P26786	P41057	False	4uer_1,6fai_1,6rbd_1,6rbe_1	29,35,33,30	35
P26786	Q01855	False	4uer_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,30,35,33,30,31	35
P26786	Q08745	False	4uer_1,6rbe_1	29,30	30
P26786	Q3E792	False	4uer_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,30,35,33,30,31	35
P32905	P33442	False	4uer_1,5ll6_1,6eml_1,6fai_1,6rbd_1,6y7c_1	29,19,30,35,33,31	35
P32905	P35997	False	4uer_1,5ll6_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,19,30,35,33,30,31	35
P32905	P38011	False	4uer_1,6fai_1,6rbe_1	29,35,30	35
P32905	P38701	False	4uer_1,6fai_1,6rbd_1,6rbe_1	29,35,33,30	35
P32905	P39938	False	4uer_1,5ll6_1	29,19	29
P32905	P41057	False	4uer_1,6fai_1,6rbd_1,6rbe_1	29,35,33,30	35
P32905	Q01855	False	4uer_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,30,35,33,30,31	35
P32905	Q08745	False	4uer_1,6rbe_1	29,30	30
P32905	Q3E792	False	4uer_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,30,35,33,30,31	35
P33442	P35997	False	4uer_1,5ll6_1,6eml_1,6fai_1,6rbd_1,6y7c_1	29,19,30,35,33,31	35
P33442	P38011	False	4uer_1,6fai_1	29,35	35
P33442	P38701	False	4uer_1,6fai_1,6rbd_1	29,35,33	35
P33442	P41057	False	4uer_1,6fai_1,6rbd_1	29,35,33	35
P33442	Q01855	False	4uer_1,6eml_1,6fai_1,6rbd_1,6y7c_1	29,30,35,33,31	35
P33442	Q08745	False	4uer_1	29	29
P33442	Q3E792	False	4uer_1,6eml_1,6fai_1,6rbd_1,6y7c_1	29,30,35,33,31	35
P35997	P38011	False	4uer_1,6fai_1,6rbe_1	29,35,30	35
P35997	P38701	False	4uer_1,6fai_1,6rbd_1,6rbe_1	29,35,33,30	35
P35997	P39938	False	4uer_1,5ll6_1	29,19	29
P35997	P41057	False	4uer_1,6fai_1,6rbd_1,6rbe_1	29,35,33,30	35
P35997	Q01855	False	4uer_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,30,35,33,30,31	35
P35997	Q08745	False	4uer_1,6rbe_1	29,30	30
P35997	Q3E792	False	4uer_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,30,35,33,30,31	35
P38011	P38701	False	4uer_1,6fai_1,6rbe_1	29,35,30	35
P38011	P39938	False	4uer_1	29	29
P38011	P41057	False	4uer_1,6fai_1,6rbe_1	29,35,30	35
P38011	Q01855	False	4uer_1,6fai_1,6rbe_1	29,35,30	35
P38011	Q08745	False	4uer_1,6rbe_1	29,30	30
P38011	Q3E792	False	4uer_1,6fai_1,6rbe_1	29,35,30	35
P38701	P39938	False	4uer_1	29	29
P38701	Q01855	False	4uer_1,6fai_1,6rbd_1,6rbe_1	29,35,33,30	35
P38701	Q08745	False	4uer_1,6rbe_1	29,30	30
P38701	Q3E792	False	4uer_1,6fai_1,6rbd_1,6rbe_1	29,35,33,30	35
P39938	P41057	False	4uer_1	29	29
P39938	Q01855	False	4uer_1	29	29
P39938	Q08745	False	4uer_1	29	29
P39938	Q3E792	False	4uer_1	29	29
P41057	Q01855	False	4uer_1,6fai_1,6rbd_1,6rbe_1	29,35,33,30	35
P41057	Q3E792	False	4uer_1,6fai_1,6rbd_1,6rbe_1	29,35,33,30	35
Q01855	Q08745	False	4uer_1,6rbe_1	29,30	30
Q01855	Q3E792	False	4uer_1,6eml_1,6fai_1,6rbd_1,6rbe_1,6y7c_1	29,30,35,33,30,31	35
Q08745	Q3E792	False	4uer_1,6rbe_1	29,30	30
P04050	P13393	False	4v1n_1,4v1o_1,5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	14,21,23,20,20,28,43,36,18,20,28	43
P08518	P13393	False	4v1n_1,4v1o_1,5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	14,21,23,20,20,28,43,36,18,20,28	43
P13393	P16370	False	4v1n_1,4v1o_1,5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	14,21,23,20,20,28,43,36,18,20,28	43
P13393	P20433	False	4v1n_1,4v1o_1,5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	14,21,23,20,20,28,43,36,18,20,28	43
P13393	P20434	False	4v1n_1,4v1o_1,5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6cnb_1,6cnc_1,6cnd_1,6cnf_1,6eu0_1,6f40_1,6f41_1,6f42_1,6gyk_1,6gyl_1,6gym_1	14,21,23,20,20,28,43,36,19,19,19,19,20,20,20,20,18,20,28	43
P13393	P20435	False	4v1n_1,4v1o_1,5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6cnb_1,6cnc_1,6cnd_1,6cnf_1,6eu0_1,6f40_1,6f41_1,6f42_1,6gyk_1,6gyl_1,6gym_1	14,21,23,20,20,28,43,36,19,19,19,19,20,20,20,20,18,20,28	43
P13393	P20436	False	4v1n_1,4v1o_1,5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6cnb_1,6cnc_1,6cnd_1,6cnf_1,6eu0_1,6f40_1,6f41_1,6f42_1,6gyk_1,6gyl_1,6gym_1	14,21,23,20,20,28,43,36,19,19,19,19,20,20,20,20,18,20,28	43
P13393	P22139	False	4v1n_1,4v1o_1,5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6cnb_1,6cnc_1,6cnd_1,6cnf_1,6eu0_1,6f40_1,6f41_1,6f42_1,6gyk_1,6gyl_1,6gym_1	14,21,23,20,20,28,43,36,19,19,19,19,20,20,20,20,18,20,28	43
P13393	P27999	False	4v1n_1,4v1o_1,5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	14,21,23,20,20,28,43,36,18,20,28	43
P13393	P34087	False	4v1n_1,4v1o_1,5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	14,21,23,20,20,28,43,36,18,20,28	43
P13393	P38902	False	4v1n_1,4v1o_1,5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	14,21,23,20,20,28,43,36,18,20,28	43
P13393	P40422	False	4v1n_1,4v1o_1,5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6cnb_1,6cnc_1,6cnd_1,6cnf_1,6eu0_1,6f40_1,6f41_1,6f42_1,6gyk_1,6gyl_1,6gym_1	14,21,23,20,20,28,43,36,19,19,19,19,20,20,20,20,18,20,28	43
P08518	P32569	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P08518	P32570	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P08518	P32585	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P08518	P34162	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P08518	P38304	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P08518	P38782	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P08518	Q99278	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P13393	P32569	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P13393	P32570	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P13393	P32585	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P13393	P34162	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P13393	P38304	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P13393	P38782	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P13393	Q99278	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P16370	P32569	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P16370	P32570	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P16370	P32585	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P16370	P38304	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P16370	P38782	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P16370	Q99278	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20433	P32569	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20433	P32570	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20433	P32585	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20433	P34162	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20433	P38304	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20433	P38782	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20433	Q99278	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20434	P32569	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20434	P32570	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20434	P32585	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20434	P34162	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20434	P38304	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20434	P38782	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20434	Q99278	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20435	P32569	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20435	P32570	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20435	P32585	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20435	P34162	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20435	P38304	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20435	P38782	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20435	Q99278	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20436	P32569	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20436	P32570	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20436	P32585	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20436	P34162	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20436	P38304	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20436	P38782	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P20436	Q99278	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P22139	P32569	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P22139	P32570	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P22139	P32585	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P22139	P34162	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P22139	P38304	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P22139	P38782	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P22139	Q99278	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P27999	P32569	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P27999	P32570	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P27999	P32585	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P27999	P34162	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P27999	P38304	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P27999	P38782	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P27999	Q99278	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P29055	P32569	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P29055	P32570	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P29055	P32585	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P29055	P34162	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P29055	P38304	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P29055	P38782	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P29055	Q99278	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P32569	P34087	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P32569	P38902	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P32569	P40422	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P32570	P34087	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P32570	P38902	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P32570	P40422	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P32585	P34087	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P32585	P38902	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P32585	P40422	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P34087	P34162	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P34087	P38304	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P34087	P38782	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P34087	Q99278	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P34162	P38902	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P34162	P40422	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P38304	P38902	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P38304	P40422	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P38782	P38902	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P38782	P40422	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P38902	Q99278	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P40422	Q99278	False	4v1o_1,5oqm_1,5sva_1	21,43,36	43
P02406	P04456	False	4v7f_1	28	28
P02406	P05737	False	4v7f_1	28	28
P02406	P05738	False	4v7f_1	28	28
P02406	P05744	False	4v7f_1	28	28
P02406	P05748	False	4v7f_1	28	28
P02406	P0C2H6	False	4v7f_1	28	28
P02406	P0CX23	False	4v7f_1	28	28
P02406	P0CX25	False	4v7f_1	28	28
P02406	P0CX41	False	4v7f_1	28	28
P02406	P0CX45	False	4v7f_1	28	28
P02406	P0CX53	False	4v7f_1	28	28
P02406	P0CX84	False	4v7f_1	28	28
P02406	P10664	False	4v7f_1	28	28
P02406	P14126	False	4v7f_1	28	28
P02406	P17076	False	4v7f_1	28	28
P02406	P25382	False	4v7f_1	28	28
P02406	P26321	False	4v7f_1	28	28
P02406	P26784	False	4v7f_1	28	28
P02406	P36105	False	4v7f_1	28	28
P02406	P40693	False	4v7f_1	28	28
P02406	Q02326	False	4v7f_1	28	28
P02406	Q02753	False	4v7f_1	28	28
P02406	Q02892	False	4v7f_1	28	28
P02406	Q07915	False	4v7f_1	28	28
P02406	Q12522	False	4v7f_1	28	28
P04456	P05737	False	4v7f_1,6cb1_1,6em5_1	28,32,46	46
P04456	P05738	False	4v7f_1,6em5_1	28,46	46
P04456	P05744	False	4v7f_1,6cb1_1,6em5_1	28,32,46	46
P04456	P05748	False	4v7f_1,6cb1_1,6em5_1	28,32,46	46
P04456	P0C2H6	False	4v7f_1,6cb1_1,6em5_1	28,32,46	46
P04456	P0CX23	False	4v7f_1,6cb1_1,6em5_1	28,32,46	46
P04456	P0CX25	False	4v7f_1	28	28
P04456	P0CX41	False	4v7f_1,6em5_1	28,46	46
P04456	P0CX45	False	4v7f_1	28	28
P04456	P0CX49	False	4v7f_1,6cb1_1,6em5_1	28,32,46	46
P04456	P0CX53	False	4v7f_1	28	28
P04456	P14126	False	4v7f_1,6em5_1	28,46	46
P04456	P25382	False	4v7f_1	28	28
P04456	P26321	False	4v7f_1	28	28
P04456	P26784	False	4v7f_1,6cb1_1,6em5_1	28,32,46	46
P04456	P36105	False	4v7f_1,6cb1_1,6em5_1	28,32,46	46
P04456	P40693	False	4v7f_1,6cb1_1,6em5_1	28,32,46	46
P04456	Q02326	False	4v7f_1,6cb1_1,6em5_1	28,32,46	46
P04456	Q02753	False	4v7f_1	28	28
P04456	Q02892	False	4v7f_1,6em5_1	28,46	46
P04456	Q07915	False	4v7f_1,6em5_1	28,46	46
P04456	Q12522	False	4v7f_1,6em5_1	28,46	46
P04456	Q12690	False	4v7f_1,6cb1_1,6em5_1	28,32,46	46
P05737	P05738	False	4v7f_1,5z3g_1,6em5_1	28,30,46	46
P05737	P05744	False	4v7f_1,5z3g_1,6c0f_1,6cb1_1,6em5_1	28,30,37,32,46	46
P05737	P05748	False	4v7f_1,5z3g_1,6c0f_1,6cb1_1,6em5_1	28,30,37,32,46	46
P05737	P0C2H6	False	4v7f_1,6cb1_1,6em5_1	28,32,46	46
P05737	P0CX25	False	4v7f_1	28	28
P05737	P0CX41	False	4v7f_1,6c0f_1,6em5_1	28,37,46	46
P05737	P0CX45	False	4v7f_1	28	28
P05737	P0CX49	False	4v7f_1,5z3g_1,6c0f_1,6cb1_1,6em5_1	28,30,37,32,46	46
P05737	P0CX53	False	4v7f_1	28	28
P05737	P0CX84	False	4v7f_1,5z3g_1,6c0f_1,6cb1_1,6em5_1	28,30,37,32,46	46
P05737	P14126	False	4v7f_1,5z3g_1,6c0f_1,6em5_1	28,30,37,46	46
P05737	P17076	False	4v7f_1,5z3g_1,6c0f_1,6cb1_1,6em5_1	28,30,37,32,46	46
P05737	P25382	False	4v7f_1	28	28
P05737	P26321	False	4v7f_1	28	28
P05737	P26784	False	4v7f_1,5z3g_1,6c0f_1,6cb1_1,6em5_1	28,30,37,32,46	46
P05737	P36105	False	4v7f_1,5z3g_1,6c0f_1,6cb1_1,6em5_1	28,30,37,32,46	46
P05737	P40693	False	4v7f_1,5z3g_1,6c0f_1,6cb1_1,6em5_1	28,30,37,32,46	46
P05737	Q02326	False	4v7f_1,5z3g_1,6c0f_1,6cb1_1,6em5_1	28,30,37,32,46	46
P05737	Q02892	False	4v7f_1,6c0f_1,6em5_1	28,37,46	46
P05737	Q07915	False	4v7f_1,6c0f_1,6em5_1	28,37,46	46
P05737	Q12522	False	4v7f_1,6c0f_1,6em5_1	28,37,46	46
P05737	Q12690	False	4v7f_1,5z3g_1,6c0f_1,6cb1_1,6em5_1	28,30,37,32,46	46
P05738	P05744	False	4v7f_1,5z3g_1,6em5_1	28,30,46	46
P05738	P05748	False	4v7f_1,5z3g_1,6em5_1	28,30,46	46
P05738	P0C2H6	False	4v7f_1,6em5_1	28,46	46
P05738	P0CX25	False	4v7f_1	28	28
P05738	P0CX41	False	4v7f_1,6em5_1	28,46	46
P05738	P0CX45	False	4v7f_1	28	28
P05738	P0CX49	False	4v7f_1,5z3g_1,6em5_1	28,30,46	46
P05738	P0CX84	False	4v7f_1,5z3g_1,6em5_1	28,30,46	46
P05738	P10664	False	4v7f_1,5z3g_1,6em5_1	28,30,46	46
P05738	P14126	False	4v7f_1,5z3g_1,6em5_1	28,30,46	46
P05738	P17076	False	4v7f_1,5z3g_1,6em5_1	28,30,46	46
P05738	P25382	False	4v7f_1	28	28
P05738	P26321	False	4v7f_1	28	28
P05738	P26784	False	4v7f_1,5z3g_1,6em5_1	28,30,46	46
P05738	P40693	False	4v7f_1,5z3g_1,6em5_1	28,30,46	46
P05738	Q02326	False	4v7f_1,5z3g_1,6em5_1	28,30,46	46
P05738	Q02753	False	4v7f_1	28	28
P05738	Q02892	False	4v7f_1,6em5_1	28,46	46
P05738	Q07915	False	4v7f_1,6em5_1	28,46	46
P05738	Q12522	False	4v7f_1,6em5_1	28,46	46
P05738	Q12690	False	4v7f_1,5z3g_1,6em5_1	28,30,46	46
P05744	P05748	False	4v7f_1,5z3g_1,6c0f_1,6cb1_1,6em3_1,6em4_1,6em5_1	28,30,37,32,24,28,46	46
P05744	P0C2H6	False	4v7f_1,6cb1_1,6em5_1	28,32,46	46
P05744	P0CX23	False	4v7f_1,5z3g_1,6c0f_1,6cb1_1,6em3_1,6em4_1,6em5_1	28,30,37,32,24,28,46	46
P05744	P0CX25	False	4v7f_1	28	28
P05744	P0CX41	False	4v7f_1,6c0f_1,6em4_1,6em5_1	28,37,28,46	46
P05744	P0CX45	False	4v7f_1	28	28
P05744	P0CX49	False	4v7f_1,5z3g_1,6c0f_1,6cb1_1,6em3_1,6em4_1,6em5_1	28,30,37,32,24,28,46	46
P05744	P0CX53	False	4v7f_1	28	28
P05744	P0CX84	False	4v7f_1,5z3g_1,6c0f_1,6cb1_1,6em3_1,6em4_1,6em5_1	28,30,37,32,24,28,46	46
P05744	P10664	False	4v7f_1,5z3g_1,6c0f_1,6cb1_1,6em3_1,6em4_1,6em5_1	28,30,37,32,24,28,46	46
